time_s,q_ref_rad_1,q_ref_rad_2,q_ref_rad_3,q_ref_rad_4,q_ref_rad_5,q_ref_rad_6,q_rad_1,q_rad_2,q_rad_3,q_rad_4,q_rad_5,q_rad_6,dq_ref_rad_s_1,dq_ref_rad_s_2,dq_ref_rad_s_3,dq_ref_rad_s_4,dq_ref_rad_s_5,dq_ref_rad_s_6,dq_rad_s_1,dq_rad_s_2,dq_rad_s_3,dq_rad_s_4,dq_rad_s_5,dq_rad_s_6,tau_Nm_1,tau_Nm_2,tau_Nm_3,tau_Nm_4,tau_Nm_5,tau_Nm_6,solve_ms,cycle_ms,tcp_ref_m_x,tcp_ref_m_y,tcp_ref_m_z,tcp_m_x,tcp_m_y,tcp_m_z
3.250000000000002331e-01,-2.176120229999999878e-01,2.773927019999999910e-01,-1.648248198999999969e+00,-5.667542780000000002e-01,4.138345840000000053e-01,5.275850600000000501e-01,-2.176145170017710628e-01,2.773931918926149098e-01,-1.648244742096192095e+00,-5.667646822089845715e-01,4.138338130074654675e-01,5.275954995401885839e-01,-1.570397800000000038e-02,1.040991999999999916e-03,1.688477700000000012e-02,-5.311069899999999733e-02,-5.460437000000000277e-03,5.204804100000000322e-02,-1.568231864422287361e-02,1.040693654382365005e-03,1.684938064453394418e-02,-5.299156364956599669e-02,-5.445690261621007403e-03,5.193297959843845568e-02,-1.403223270987699056e-01,-2.706784248546827598e+01,1.317730619834370387e+01,2.070962120366532488e+00,7.650448424216141352e-02,4.882754303540571151e-04,8.856042499974137172e+01,8.883437299664365128e+01,6.414363449522337834e-01,-1.437464088587375342e-03,5.414363455636379552e-01,6.414364164231837195e-01,-1.439524513734719447e-03,5.414362505901865186e-01
3.300000000000002376e-01,-2.176915849999999930e-01,2.773979739999999916e-01,-1.648162686999999904e+00,-5.670233340000000455e-01,4.138069580000000025e-01,5.278487320000000427e-01,-2.176941785317120792e-01,2.773984753374304502e-01,-1.648159189977577821e+00,-5.670338597776855005e-01,4.138061935771695787e-01,5.278592983236971570e-01,-1.612111299999999942e-02,1.067596999999999990e-03,1.731890499999999902e-02,-5.451190000000000202e-02,-5.588216000000000017e-03,5.342081199999999808e-02,-1.609929373970954425e-02,1.067332655028679564e-03,1.728297882884395967e-02,-5.439094660349401422e-02,-5.573284041512597577e-03,5.330399721005628366e-02,-1.414369678817982701e-01,-2.706803276334946062e+01,1.317753086584655442e+01,2.070586389347588430e+00,7.649225865149275605e-02,4.882488656487983482e-04,8.683319500050856732e+01,8.693376399969565682e+01,6.414360189078357477e-01,-1.500342129098655589e-03,5.414360195516521035e-01,6.414360921215488398e-01,-1.502471678948051875e-03,5.414359212338026861e-01
3.350000000000002420e-01,-2.177732390000000073e-01,2.774033779999999783e-01,-1.648075007000000092e+00,-5.672994139999999463e-01,4.137787030000000255e-01,5.281192839999999666e-01,-2.177759343916861878e-01,2.774038923599908557e-01,-1.648071462983810465e+00,-5.673100645647762841e-01,4.137779367706571065e-01,5.281299817801594632e-01,-1.654140999999999945e-02,1.094328000000000098e-03,1.775527500000000092e-02,-5.592298300000000250e-02,-5.715717999999999840e-03,5.480323100000000086e-02,-1.651942929521488246e-02,1.094098713690276527e-03,1.771883268743375608e-02,-5.580023739428100621e-02,-5.700607308869547890e-03,5.468468993149355056e-02,-1.425217049331606312e-01,-2.706822615402733589e+01,1.317775093333388980e+01,2.070205009735595958e+00,7.647969710045768310e-02,4.882230664378821913e-04,8.634410199738340452e+01,8.650735999981407076e+01,6.414356685107546197e-01,-1.564876118250698497e-03,5.414356690535609973e-01,6.414357446782221750e-01,-1.567077143647234352e-03,5.414355684625994369e-01
3.400000000000002465e-01,-2.178570039999999930e-01,2.774089169999999771e-01,-1.647985135999999962e+00,-5.675825759999999498e-01,4.137498070000000250e-01,5.283967750000000407e-01,-2.178598000836963200e-01,2.774094435659967828e-01,-1.647981550290925634e+00,-5.675933450437780081e-01,4.137490441827739729e-01,5.284075972395554377e-01,-1.696477299999999896e-02,1.121175999999999987e-03,1.819374299999999833e-02,-5.734358999999999984e-02,-5.842858999999999726e-03,5.619494600000000256e-02,-1.694262530159920330e-02,1.120981959536375763e-03,1.815679045510647238e-02,-5.721907916836645180e-02,-5.827578738649304840e-03,5.607470765358398002e-02,-1.435730998165065664e-01,-2.706842078580685396e+01,1.317796490394185760e+01,2.069817761323268002e+00,7.646679275565099188e-02,4.881981222106848402e-04,8.592898599817999639e+01,8.604213299986440688e+01,6.414352944330079520e-01,-1.631082292335093477e-03,5.414352946152071189e-01,6.414353728830588519e-01,-1.633353404103221086e-03,5.414351910626501452e-01
3.450000000000002509e-01,-2.179428919999999992e-01,2.774145900000000164e-01,-1.647893062000000075e+00,-5.678728680000000306e-01,4.137202700000000011e-01,5.286812520000000459e-01,-2.179457906113367038e-01,2.774151295181531141e-01,-1.647889441810532096e+00,-5.678837479020947265e-01,4.137195178350422942e-01,5.286921902568528786e-01,-1.739110500000000392e-02,1.148131000000000151e-03,1.863416100000000325e-02,-5.877336000000001059e-02,-5.969555000000001388e-03,5.759560100000001709e-02,-1.736878229449777961e-02,1.147974641125754005e-03,1.859670812702782575e-02,-5.864711449469849763e-02,-5.954110339810541989e-03,5.747369214860582887e-02,-1.445914071737517403e-01,-2.706861682720080253e+01,1.317817343779114481e+01,2.069424681111291520e+00,7.645356591182278505e-02,4.881732556574037247e-04,8.613563399921986274e+01,8.625540900175110437e+01,6.414348953332257297e-01,-1.698970970960176361e-03,5.414348965045603368e-01,6.414349754870306564e-01,-1.701312570551904730e-03,5.414347877768500572e-01
3.500000000000002554e-01,-2.180309189999999897e-01,2.774203980000000125e-01,-1.647798791000000040e+00,-5.681703240000000044e-01,4.136901130000000260e-01,5.289727450000000220e-01,-2.180339205019705962e-01,2.774209507334746694e-01,-1.647795128197963033e+00,-5.681813179951116233e-01,4.136893601880356486e-01,5.289838045735518746e-01,-1.782031100000000187e-02,1.175184000000000124e-03,1.907637700000000200e-02,-6.021192300000001441e-02,-6.095718000000001704e-03,5.900483000000001504e-02,-1.779780783903112118e-02,1.175066695974004774e-03,1.903843380823666553e-02,-6.008397102734926859e-02,-6.080114441186492899e-03,5.888127778310286303e-02,-1.455783690679901543e-01,-2.706881434174405499e+01,1.317837626597670564e+01,2.069025659869029532e+00,7.643999261514208832e-02,4.881491147124464693e-04,8.639582300020265393e+01,8.648469800027669407e+01,6.414344682110760809e-01,-1.768553064956366423e-03,5.414344689920528308e-01,6.414345512027601615e-01,-1.770966379135644007e-03,5.414343573098193696e-01
3.550000000000002598e-01,-2.181211000000000122e-01,2.774263419999999924e-01,-1.647702299000000092e+00,-5.684749989999999809e-01,4.136593179999999981e-01,5.292713110000000221e-01,-2.181242038054893861e-01,2.774269076788363209e-01,-1.647698600853062967e+00,-5.684860983510806598e-01,4.136585741161889485e-01,5.292824821540276226e-01,-1.825229399999999877e-02,1.202324999999999965e-03,1.952024499999999857e-02,-6.165892099999999848e-02,-6.221265999999999602e-03,6.042228200000000077e-02,-1.822960440009028030e-02,1.202248118842701467e-03,1.948182060074001021e-02,-6.152928799400544241e-02,-6.205511554547501162e-03,6.029711597714861038e-02,-1.465326979359576898e-01,-2.706901382130504174e+01,1.317857368088462522e+01,2.068620675941263976e+00,7.642607270784215756e-02,4.881262082819279682e-04,9.010007999677327462e+01,9.019598699887865223e+01,6.414340136089720090e-01,-1.839842517450521187e-03,5.414340142149555168e-01,6.414340987031043051e-01,-1.842326192284537718e-03,5.414338983274650241e-01
3.600000000000002642e-01,-2.182134470000000048e-01,2.774324220000000119e-01,-1.647603584999999926e+00,-5.687869269999999977e-01,4.136278999999999928e-01,5.295769820000000294e-01,-2.182166540860816795e-01,2.774330007778892382e-01,-1.647599851908918334e+00,-5.687981302022065977e-01,4.136271629221113799e-01,5.295882631729155188e-01,-1.868695700000000057e-02,1.229543999999999949e-03,1.996561599999999853e-02,-6.311398599999999692e-02,-6.346110999999999766e-03,6.184759399999999879e-02,-1.866407509919527224e-02,1.229511171914066288e-03,1.992672203229806788e-02,-6.298270726675915532e-02,-6.330211965505226634e-03,6.172084257485323244e-02,-1.474546614952747525e-01,-2.706921440293557168e+01,1.317876543127614397e+01,2.068209594142243368e+00,7.641181737574721800e-02,4.881029424521962233e-04,8.643142700020689517e+01,8.652165999956196174e+01,6.414335293955362172e-01,-1.912848245900168262e-03,5.414335298241524930e-01,6.414336166225889091e-01,-1.915402994172912040e-03,5.414334094552214482e-01
3.650000000000002687e-01,-2.183079739999999880e-01,2.774386380000000152e-01,-1.647502640999999990e+00,-5.691061509999999490e-01,4.135958590000000101e-01,5.298897989999999947e-01,-2.183112844358251758e-01,2.774392304016002342e-01,-1.647498874250001633e+00,-5.691174529406695104e-01,4.135951303389838740e-01,5.299011860004505525e-01,-1.912420499999999829e-02,1.256832000000000045e-03,2.041233900000000157e-02,-6.457675499999999957e-02,-6.470168000000000100e-03,6.328040599999999738e-02,-1.910112715102826528e-02,1.256843452107482854e-03,2.037298529870607000e-02,-6.444385429674337473e-02,-6.454131978514460535e-03,6.315209891822023969e-02,-1.483450900118740146e-01,-2.706941734613215189e+01,1.317895170697623897e+01,2.067792436919241972e+00,7.639720580141981521e-02,4.880812067284345736e-04,8.743692200005170889e+01,8.753803799845627509e+01,6.414330140275709136e-01,-1.987581750968594584e-03,5.414330142573705595e-01,6.414331035548910265e-01,-1.990207396960355993e-03,5.414328892813590199e-01
3.700000000000002731e-01,-2.184046930000000108e-01,2.774449900000000024e-01,-1.647399459999999927e+00,-5.694327070000000379e-01,4.135632000000000197e-01,5.302097980000000099e-01,-2.184081074559778013e-01,2.774455968729991340e-01,-1.647395661507594422e+00,-5.694441041437128259e-01,4.135624805308567575e-01,5.302212872087770368e-01,-1.956393999999999841e-02,1.284179000000000093e-03,2.086026499999999936e-02,-6.604685999999999890e-02,-6.593350000000000426e-03,6.472035800000000560e-02,-1.954065880461259078e-02,1.284237248766190295e-03,2.082046334299211474e-02,-6.591237384646513042e-02,-6.577183786086147031e-03,6.459052478919388718e-02,-1.492017741204653136e-01,-2.706962139135054457e+01,1.317913215812872352e+01,2.067369077980577785e+00,7.638225664764576595e-02,4.880592654061072450e-04,8.953593999831355177e+01,8.965295400048489682e+01,6.414324661779231551e-01,-2.064052797029048477e-03,5.414324668370580351e-01,6.414325580531367033e-01,-2.066749629695438691e-03,5.414323363529569555e-01
3.750000000000002776e-01,-2.185036170000000111e-01,2.774514790000000009e-01,-1.647294035000000045e+00,-5.697666329999999668e-01,4.135299250000000204e-01,5.305370149999999452e-01,-2.185071352811248369e-01,2.774521004625347675e-01,-1.647290208065647743e+00,-5.697781195454416636e-01,4.135292180946747442e-01,5.305486015650137110e-01,-2.000606799999999838e-02,1.311576000000000061e-03,2.130924400000000149e-02,-6.752393600000000662e-02,-6.715571000000000040e-03,6.616708799999999890e-02,-1.998258233586526489e-02,1.311680175420021138e-03,2.126900332294516180e-02,-6.738788839988774093e-02,-6.699281646706011298e-03,6.603575869402708576e-02,-1.500283412204050926e-01,-2.706982773516573815e+01,1.317930722599560944e+01,2.066939492256450350e+00,7.636694358553064443e-02,4.880388338415683758e-04,9.365580499797943048e+01,9.374513000147999264e+01,6.414318846027127208e-01,-2.142272078798661793e-03,5.414318857409460284e-01,6.414319786294468972e-01,-2.145039552347106481e-03,5.414317491798720239e-01
3.800000000000002820e-01,-2.186047570000000106e-01,2.774581059999999821e-01,-1.647186366999999985e+00,-5.701079559999999713e-01,4.134960469999999777e-01,5.308714789999999795e-01,-2.186083795652200290e-01,2.774587414001390973e-01,-1.647182509054969879e+00,-5.701195330580154375e-01,4.134953480618577815e-01,5.308831620224164771e-01,-2.045049300000000014e-02,1.339013000000000009e-03,2.175912600000000016e-02,-6.900761399999999490e-02,-6.836743000000000160e-03,6.762023200000000234e-02,-2.042679601564199518e-02,1.339166983717519476e-03,2.171845819068514774e-02,-6.887004236322441519e-02,-6.820337915590229602e-03,6.748743704927395726e-02,-1.508212206452619331e-01,-2.707003423353193483e+01,1.317947616934092281e+01,2.066503542943482596e+00,7.635128239841020015e-02,4.880179699720116056e-04,8.763470499980030581e+01,8.772692600177833810e+01,6.414312673955696598e-01,-2.222247886496783644e-03,5.414312678034269855e-01,6.414313637571731341e-01,-2.225086647896739982e-03,5.414311262273056036e-01
3.850000000000002864e-01,-2.187081260000000027e-01,2.774648699999999746e-01,-1.647076441000000058e+00,-5.704567200000000282e-01,4.134615580000000068e-01,5.312132290000000090e-01,-2.187118514733608632e-01,2.774655198677309365e-01,-1.647072560353109782e+00,-5.704683767598824895e-01,4.134608758958284724e-01,5.312249997333040596e-01,-2.089711799999999925e-02,1.366480999999999902e-03,2.220976100000000147e-02,-7.049753000000000269e-02,-6.956781000000000423e-03,6.907943199999999617e-02,-2.087320471067038996e-02,1.366685168114468822e-03,2.216867707458262254e-02,-7.035846160176117969e-02,-6.940267040339002935e-03,6.894520196918196842e-02,-1.515818809127874589e-01,-2.707024344650342940e+01,1.317963984378249265e+01,2.066061349299570971e+00,7.633526850410812803e-02,4.879986712703729044e-04,8.974994100208277814e+01,8.984444500310928561e+01,6.414306137938023955e-01,-2.303991850835150190e-03,5.414306145509827362e-01,6.414307118699698052e-01,-2.306900016291162179e-03,5.414304659218323046e-01
3.900000000000002909e-01,-2.188137320000000108e-01,2.774717709999999782e-01,-1.646964266999999982e+00,-5.708129429999999616e-01,4.134264799999999851e-01,5.315622840000000515e-01,-2.188175616967602266e-01,2.774724359919224503e-01,-1.646960358590625839e+00,-5.708246808757941881e-01,4.134258074963236274e-01,5.315741440249400762e-01,-2.134584800000000060e-02,1.393968999999999894e-03,2.266099599999999922e-02,-7.199331100000000427e-02,-7.075595999999999969e-03,7.054431799999999475e-02,-2.132171388060372444e-02,1.394224629860511735e-03,2.261950956233432786e-02,-7.185277768145993671e-02,-7.058980636608268994e-03,7.040868373208569730e-02,-1.523106143728921724e-01,-2.707045436483121392e+01,1.317979789931349011e+01,2.065612754335708345e+00,7.631889944366831990e-02,4.879794298175589161e-04,8.611566200124798343e+01,8.620507699743029661e+01,6.414299207428026950e-01,-2.387509322929374112e-03,5.414299212038612419e-01,6.414300213603176815e-01,-2.390488382442741613e-03,5.414297666559624300e-01
3.950000000000002953e-01,-2.189215870000000008e-01,2.774788089999999929e-01,-1.646849835000000040e+00,-5.711766590000000310e-01,4.133908090000000257e-01,5.319186769999999509e-01,-2.189255204461520166e-01,2.774794898564986179e-01,-1.646845901149766700e+00,-5.711884738079400226e-01,4.133901491936450290e-01,5.319306224140424311e-01,-2.179658799999999869e-02,1.421469000000000074e-03,2.311268199999999898e-02,-7.349459099999999800e-02,-7.193101999999999829e-03,7.201453100000000662e-02,-2.177222639159620554e-02,1.421777825552855180e-03,2.307080537525163857e-02,-7.335262874653526721e-02,-7.176394124713545916e-03,7.187752534354063805e-02,-1.530068128748519607e-01,-2.707066592497342228e+01,1.317994987478186353e+01,2.065157624833533490e+00,7.630216383022908611e-02,4.879608898334542727e-04,8.657335899988538586e+01,8.667940799932694063e+01,6.414291874252022740e-01,-2.472810744920456247e-03,5.414291879763943882e-01,6.414292905806133760e-01,-2.475860093459112277e-03,5.414290267763999243e-01
4.000000000000002998e-01,-2.190317009999999953e-01,2.774859849999999906e-01,-1.646733138999999957e+00,-5.715478980000000542e-01,4.133545499999999873e-01,5.322824379999999689e-01,-2.190357374677343871e-01,2.774866814929820014e-01,-1.646729186172631643e+00,-5.715597821115399046e-01,4.133539077463749267e-01,5.322944606066692952e-01,-2.224924099999999946e-02,1.448969999999999946e-03,2.356466800000000042e-02,-7.500100199999999717e-02,-7.309213000000000168e-03,7.348970600000000186e-02,-2.222465215362040905e-02,1.449332363226433096e-03,2.352241142562424420e-02,-7.485764041775692934e-02,-7.292421149677529371e-03,7.335136128465710725e-02,-1.536722054088723866e-01,-2.707087974025072441e+01,1.318009633437370631e+01,2.064695990512746882e+00,7.628505993838716193e-02,4.879432869985891332e-04,8.726030499747139402e+01,8.737602899782359600e+01,6.414284128139252639e-01,-2.559904634351774233e-03,5.414284139077358837e-01,6.414285178412014732e-01,-2.563023127255375285e-03,5.414282445890274964e-01
4.050000000000003042e-01,-2.191440829999999895e-01,2.774932990000000266e-01,-1.646614181999999982e+00,-5.719266819999999640e-01,4.133177129999999755e-01,5.326535869999999839e-01,-2.191482220367827749e-01,2.774940108774156533e-01,-1.646610212553532904e+00,-5.719386304803888432e-01,4.133170903645968508e-01,5.326656824713879024e-01,-2.270371200000000089e-02,1.476462999999999907e-03,2.401680399999999924e-02,-7.651217300000000276e-02,-7.423840000000000126e-03,7.496947700000000658e-02,-2.267889425139364354e-02,1.476878010676426585e-03,2.397417904419801155e-02,-7.636744185035125587e-02,-7.406968800657254791e-03,7.482982277939409510e-02,-1.543049267841697381e-01,-2.707109562310200701e+01,1.318023739994833576e+01,2.064227889841235175e+00,7.626761255603474454e-02,4.879260331022341329e-04,8.875561399690923281e+01,8.891433299868367612e+01,6.414275946884437918e-01,-2.648798056405372511e-03,5.414275959304551966e-01,6.414277014116925857e-01,-2.651985086570728383e-03,5.414274183683832620e-01
4.100000000000003086e-01,-2.192587410000000070e-01,2.775007500000000182e-01,-1.646492971000000027e+00,-5.723130269999999742e-01,4.132803150000000092e-01,5.330321399999999876e-01,-2.192629829364661220e-01,2.775014779498674033e-01,-1.646488979944076725e+00,-5.723250417653746869e-01,4.132797046957698006e-01,5.330443100367838749e-01,-2.315990600000000441e-02,1.503938000000000236e-03,2.446893600000000363e-02,-7.802773100000001683e-02,-7.536896000000001261e-03,7.645347400000000737e-02,-2.313485325849359842e-02,1.504409597383696284e-03,2.442595492288110459e-02,-7.788166601576414216e-02,-7.519953246566624984e-03,7.631254239254048333e-02,-1.549043940258110208e-01,-2.707131096906373458e+01,1.318037179385663116e+01,2.063753078435423660e+00,7.624978395645010121e-02,4.879090985031141062e-04,9.041054800036363304e+01,9.053124199999729171e+01,6.414267303093820205e-01,-2.739496744704887285e-03,5.414267311319659326e-01,6.414268395232745057e-01,-2.742753186929504112e-03,5.414265463393699296e-01
4.150000000000003131e-01,-2.193756849999999869e-01,2.775083380000000211e-01,-1.646369498000000098e+00,-5.727069620000000416e-01,4.132423530000000067e-01,5.334181239999999935e-01,-2.193800284739787776e-01,2.775090825952286067e-01,-1.646365488742426608e+00,-5.727190369753955013e-01,4.132417588058188707e-01,5.334303635208202943e-01,-2.361772900000000397e-02,1.531386000000000249e-03,2.492091500000000182e-02,-7.954730800000001101e-02,-7.648295000000001134e-03,7.794133600000001383e-02,-2.359243680023474440e-02,1.531912178337251507e-03,2.487759242404724569e-02,-7.939994364208244337e-02,-7.631290903341657328e-03,7.779916157746716299e-02,-1.554724005181853386e-01,-2.707153027274884138e+01,1.318050156289851316e+01,2.063271770822823648e+00,7.623160153982855292e-02,4.878931974566838559e-04,8.969102699848008342e+01,8.980685100323171355e+01,6.414258187666346256e-01,-2.832009723425659136e-03,5.414258195495190717e-01,6.414259303663144562e-01,-2.835334267034011774e-03,5.414256266924519778e-01
4.200000000000003175e-01,-2.194949210000000095e-01,2.775160640000000067e-01,-1.646243764999999915e+00,-5.731085040000000186e-01,4.132038370000000183e-01,5.338115570000000476e-01,-2.194993664872996464e-01,2.775168246535778538e-01,-1.646239740102121818e+00,-5.731206352730973119e-01,4.132032611893954877e-01,5.338238613213291961e-01,-2.407708399999999860e-02,1.558797000000000004e-03,2.537259000000000042e-02,-8.107053399999999965e-02,-7.757950999999999910e-03,7.943269599999999708e-02,-2.405155005347882000e-02,1.559380778865131862e-03,2.532893752494380646e-02,-8.092190553798647712e-02,-7.740894605850621307e-03,7.928931269676206539e-02,-1.560084226248324990e-01,-2.707174876899914295e+01,1.318062460419447213e+01,2.062783610381633714e+00,7.621303329406990679e-02,4.878777903246932809e-04,8.860530800302512944e+01,8.871249500225530937e+01,6.414248584434769640e-01,-2.926342165549059883e-03,5.414248586189026602e-01,6.414249720913702824e-01,-2.929734792122679760e-03,5.414246575744330325e-01
4.250000000000003220e-01,-2.196164579999999866e-01,2.775239259999999764e-01,-1.646115774000000087e+00,-5.735176720000000339e-01,4.131647769999999831e-01,5.342124560000000022e-01,-2.196210043481288121e-01,2.775247039170392060e-01,-1.646111735934526088e+00,-5.735298539534842144e-01,4.131642207896513708e-01,5.342248199904650052e-01,-2.453787699999999961e-02,1.586161999999999902e-03,2.582380999999999913e-02,-8.259703599999999868e-02,-7.865775000000000197e-03,8.092718599999999818e-02,-2.451210080659022711e-02,1.586802730589988034e-03,2.577984030915249011e-02,-8.244717532541982752e-02,-7.848672982844362433e-03,8.078262565603497314e-02,-1.565129369703651685e-01,-2.707197003977240257e+01,1.318074248361782708e+01,2.062288824576405943e+00,7.619411100704159834e-02,4.878630816632197531e-04,9.448591299951658584e+01,9.457595500134630129e+01,6.414238469663335884e-01,-3.022501112694382826e-03,5.414238474056232153e-01,6.414239628093354462e-01,-3.025960853456074757e-03,5.414236370937129950e-01
4.300000000000003264e-01,-2.197403019999999985e-01,2.775319250000000126e-01,-1.645985527999999976e+00,-5.739344800000000246e-01,4.131251819999999797e-01,5.346208340000000447e-01,-2.197449489592812888e-01,2.775327201302265623e-01,-1.645981478904938511e+00,-5.739467084502222205e-01,4.131246469756477135e-01,5.346332542409981681e-01,-2.500001300000000148e-02,1.613471000000000002e-03,2.627442400000000108e-02,-8.412644199999999572e-02,-7.971683000000000241e-03,8.242443700000000317e-02,-2.497399423777013280e-02,1.614170642099081211e-03,2.623014941971077083e-02,-8.397538352189500011e-02,-7.954544998775309878e-03,8.227873409903428692e-02,-1.569853936663770932e-01,-2.707219171828257132e+01,1.318085419135081438e+01,2.061787203560477622e+00,7.617480134057623420e-02,4.878489530514219970e-04,8.916983499875641428e+01,8.936560599977383390e+01,6.414227826973021296e-01,-3.120491729725785417e-03,5.414227831862958862e-01,6.414229005918428150e-01,-3.124018167588467083e-03,5.414225633189279074e-01
4.350000000000003308e-01,-2.198664600000000136e-01,2.775400610000000046e-01,-1.645853030000000050e+00,-5.743589409999999562e-01,4.130850629999999746e-01,5.350367040000000296e-01,-2.198712067356249911e-01,2.775408729849382361e-01,-1.645848972426453560e+00,-5.743712123425904759e-01,4.130845495498009501e-01,5.350491769506524609e-01,-2.546339800000000167e-02,1.640713999999999931e-03,2.672428199999999851e-02,-8.565838100000000566e-02,-8.075587000000000390e-03,8.392408299999999655e-02,-2.543713091155099318e-02,1.641471835515218025e-03,2.667971650594351887e-02,-8.550615836408252679e-02,-8.058420245096696577e-03,8.377727062317955053e-02,-1.574242832783232515e-01,-2.707241640427282547e+01,1.318096073247185807e+01,2.061278948028498093e+00,7.615514810179060956e-02,4.878354119251987519e-04,8.860354300122708082e+01,8.871840099891414866e+01,6.414216638275470617e-01,-3.220319671157031993e-03,5.414216641771166794e-01,6.414217834708466626e-01,-3.223912063298758814e-03,5.414214342848326922e-01
4.400000000000003353e-01,-2.199949380000000010e-01,2.775483320000000087e-01,-1.645718285999999919e+00,-5.747910670000000444e-01,4.130444300000000180e-01,5.354600779999999505e-01,-2.199997836316946453e-01,2.775491621248308838e-01,-1.645714220665737582e+00,-5.748033773476370900e-01,4.130439387434434728e-01,5.354725991535829177e-01,-2.592793700000000159e-02,1.667882000000000088e-03,2.717323199999999855e-02,-8.719247900000000329e-02,-8.177402999999999755e-03,8.542575299999999316e-02,-2.590142367287242772e-02,1.668698715643279155e-03,2.712838928814391773e-02,-8.703912699171190148e-02,-8.160216041294132694e-03,8.527786567909197146e-02,-1.578332356712320861e-01,-2.707264127538129728e+01,1.318106109854736374e+01,2.060763706783379501e+00,7.613509660824296921e-02,4.878224469653845777e-04,8.739356699879863299e+01,8.748382300109369680e+01,6.414204877049780595e-01,-3.321989804298247379e-03,5.414204884888520475e-01,6.414206094390958457e-01,-3.325647498687044935e-03,5.414202479871859097e-01
4.450000000000003397e-01,-2.201257410000000136e-01,2.775567389999999968e-01,-1.645581299999999914e+00,-5.752308680000000063e-01,4.130032929999999936e-01,5.358909640000000252e-01,-2.201306851291437439e-01,2.775575871483209056e-01,-1.645577228544552462e+00,-5.752432133194381736e-01,4.130028252140482969e-01,5.359035300427203996e-01,-2.639353599999999869e-02,1.694966000000000007e-03,2.762112499999999984e-02,-8.872836300000000453e-02,-8.277044000000000762e-03,8.692908000000000579e-02,-2.636677299687886777e-02,1.695841265384547252e-03,2.757601759796769400e-02,-8.857391703493810997e-02,-8.259845481755475824e-03,8.678015193694466056e-02,-1.582086045211255065e-01,-2.707286782487854282e+01,1.318115571531067332e+01,2.060241675998376820e+00,7.611468319592050447e-02,4.878102213366512438e-04,9.074659600082668476e+01,9.084100900145131163e+01,6.414192527140530897e-01,-3.425506536154888752e-03,5.414192535515884863e-01,6.414193764506440631e-01,-3.429229052647591366e-03,5.414190023799630991e-01
4.500000000000003442e-01,-2.202588749999999929e-01,2.775652820000000243e-01,-1.645442077000000003e+00,-5.756783530000000315e-01,4.129616629999999788e-01,5.363293709999999992e-01,-2.202639162268011097e-01,2.775661476110105053e-01,-1.645438001735179512e+00,-5.756907282539746040e-01,4.129612200460002769e-01,5.363419769641654122e-01,-2.686010100000000081e-02,1.721955999999999964e-03,2.806780999999999859e-02,-9.026566099999999704e-02,-8.374426000000000786e-03,8.843369299999999378e-02,-2.683308429083827717e-02,1.722891891441690913e-03,2.802245138520794918e-02,-9.011015741830796788e-02,-8.357224219076461735e-03,8.828375871368722427e-02,-1.585518742436093920e-01,-2.707309492083766500e+01,1.318124427357323825e+01,2.059712702817671381e+00,7.609388937194594416e-02,4.877983486544721628e-04,8.777416199882281944e+01,8.786565799891832285e+01,6.414179569112424817e-01,-3.530874779595193341e-03,5.414179571775995514e-01,6.414180824219219978e-01,-3.534660918137354571e-03,5.414176953753123689e-01
4.550000000000003486e-01,-2.203943439999999920e-01,2.775739589999999812e-01,-1.645300621999999935e+00,-5.761335279999999504e-01,4.129195509999999958e-01,5.367753039999999531e-01,-2.203994814652310563e-01,2.775748430154975632e-01,-1.645296546651391800e+00,-5.761459282760201805e-01,4.129191347500535403e-01,5.367879454189146138e-01,-2.732753599999999949e-02,1.748842000000000018e-03,2.851313800000000037e-02,-9.180399899999999724e-02,-8.469463999999999465e-03,8.993922499999999765e-02,-2.730026786079914683e-02,1.749837987825708348e-03,2.846754352935240012e-02,-9.164747183206052583e-02,-8.452266380629062936e-03,8.978831813741403045e-02,-1.588642622172399266e-01,-2.707332482876967816e+01,1.318132783595141788e+01,2.059176902159030043e+00,7.607272965810885079e-02,4.877873907503405557e-04,9.087218599961488508e+01,9.097010500045143999e+01,6.414165980928802080e-01,-3.638098013691468298e-03,5.414165988237177318e-01,6.414167252317496404e-01,-3.641946916674230518e-03,5.414163248556828067e-01
4.600000000000003531e-01,-2.205321520000000091e-01,2.775827699999999787e-01,-1.645156942999999927e+00,-5.765963979999999545e-01,4.128769669999999836e-01,5.372287679999999677e-01,-2.205373849210366388e-01,2.775836728095649186e-01,-1.645152870454393179e+00,-5.766088176450963054e-01,4.128765812561150939e-01,5.372414390652244798e-01,-2.779575000000000101e-02,1.775616000000000043e-03,2.895696000000000034e-02,-9.334300500000000667e-02,-8.562073999999999380e-03,9.144530500000000450e-02,-2.776822884771959141e-02,1.776669686549603878e-03,2.891114297775235556e-02,-9.318548944591414918e-02,-8.544889518149936108e-03,9.129346125391150923e-02,-1.591443619386802011e-01,-2.707355596071655768e+01,1.318140543617742466e+01,2.058634121919740601e+00,7.605118954738332437e-02,4.877769361146834775e-04,8.774532200186513364e+01,8.783551699889358133e+01,6.414151740424665071e-01,-3.747179755797374560e-03,5.414151753344949025e-01,6.414153027198193913e-01,-3.751090494139440630e-03,5.414148886706461328e-01
